"Date","Price","Open","High","Low","Vol.","Change %"
"05-04-2017","64.875","65.075","65.175","64.875","","-0.31%"
"04-04-2017","65.080","65.150","65.150","65.070","","0.15%"
"03-04-2017","64.985","64.825","65.110","64.785","","0.19%"
"31-03-2017","64.860","64.930","64.990","64.800","","0.00%"
"30-03-2017","64.860","64.850","64.990","64.850","","-0.02%"
"29-03-2017","64.875","65.125","65.125","64.865","","-0.26%"
"28-03-2017","65.045","65.110","65.135","65.040","","0.08%"
"27-03-2017","64.995","65.295","65.295","64.980","","-0.66%"
"24-03-2017","65.425","65.505","65.545","65.385","","-0.05%"
"23-03-2017","65.455","65.425","65.588","65.400","","0.00%"
"22-03-2017","65.455","65.585","65.590","65.395","","0.17%"
"21-03-2017","65.345","65.424","65.475","65.234","","0.00%"
"20-03-2017","65.345","65.425","65.495","65.315","","-0.20%"
"17-03-2017","65.475","65.485","65.675","65.405","","0.14%"
"16-03-2017","65.385","65.405","65.535","65.255","","-0.37%"
"15-03-2017","65.630","65.770","65.790","65.420","","-0.22%"
"14-03-2017","65.775","66.225","66.265","65.750","","-0.61%"
"13-03-2017","66.180","66.150","66.190","66.150","","-0.56%"
"10-03-2017","66.555","66.745","66.745","66.555","","-0.20%"
"09-03-2017","66.690","66.837","66.875","66.665","","-0.11%"
"08-03-2017","66.765","66.633","66.770","66.630","","0.21%"
"07-03-2017","66.625","66.680","66.700","66.595","","-0.07%"
"06-03-2017","66.675","66.800","66.800","66.660","","-0.16%"
"03-03-2017","66.780","66.900","66.910","66.780","","-0.01%"
"02-03-2017","66.785","66.782","66.808","66.690","","-0.12%"
"01-03-2017","66.865","66.715","66.915","66.715","","0.21%"
"28-02-2017","66.725","66.765","66.835","66.645","","0.04%"
"27-02-2017","66.700","66.720","66.780","66.650","","0.08%"
"24-02-2017","66.645","66.656","66.705","66.615","","-0.07%"
"23-02-2017","66.690","66.905","66.965","66.690","","-0.39%"
"22-02-2017","66.950","67.007","67.067","66.927","","-0.05%"
"21-02-2017","66.985","66.990","67.025","66.947","","0.12%"
"20-02-2017","66.905","67.070","67.070","66.905","","-0.26%"
"17-02-2017","67.080","67.140","67.167","67.000","","0.00%"
"16-02-2017","67.080","66.960","67.135","66.915","","0.31%"
"15-02-2017","66.875","66.945","67.005","66.875","","0.06%"
"14-02-2017","66.835","66.925","67.000","66.805","","-0.21%"
"13-02-2017","66.975","66.952","67.087","66.947","","0.18%"
"10-02-2017","66.854","66.851","67.021","66.801","","0.13%"
"09-02-2017","66.765","67.065","67.088","66.725","","-0.43%"
"08-02-2017","67.050","67.385","67.385","67.050","","-0.45%"
"07-02-2017","67.350","67.200","67.465","67.200","","0.23%"
"06-02-2017","67.195","67.225","67.255","67.145","","0.02%"
"03-02-2017","67.184","67.209","67.429","67.184","","-0.04%"
"02-02-2017","67.210","67.385","67.510","67.210","","-0.30%"
"01-02-2017","67.415","67.669","67.704","67.415","","-0.15%"
"31-01-2017","67.515","67.844","67.918","67.455","","-0.46%"
"30-01-2017","67.829","68.106","68.120","67.755","","-0.41%"
"27-01-2017","68.105","68.191","68.255","68.015","","-0.10%"
"26-01-2017","68.176","67.985","68.234","67.965","","0.28%"
"25-01-2017","67.988","68.137","68.200","67.970","","-0.22%"
"24-01-2017","68.138","68.050","68.180","68.040","","0.13%"
"23-01-2017","68.051","68.081","68.233","68.000","","-0.04%"
"20-01-2017","68.075","68.115","68.295","67.978","","-0.04%"
"19-01-2017","68.100","68.222","68.319","68.069","","-0.18%"
"18-01-2017","68.220","67.853","68.220","67.853","","0.53%"
"17-01-2017","67.862","68.103","68.158","67.855","","-0.35%"
"16-01-2017","68.103","68.168","68.280","68.070","","-0.11%"
"13-01-2017","68.180","68.150","68.290","68.097","","0.06%"
"12-01-2017","68.141","68.195","68.196","67.950","","-0.25%"
"11-01-2017","68.312","68.370","68.546","68.223","","-0.02%"
"10-01-2017","68.327","68.110","68.351","67.988","","0.33%"
"09-01-2017","68.100","68.116","68.305","68.070","","-0.02%"
"06-01-2017","68.115","67.755","68.198","67.755","","0.55%"
"05-01-2017","67.743","67.895","68.013","67.730","","-0.21%"
"04-01-2017","67.886","68.280","68.300","67.850","","-0.55%"
"03-01-2017","68.260","68.147","68.438","68.045","","0.17%"
"02-01-2017","68.145","67.951","68.231","67.906","","0.28%"
"30-12-2016","67.955","67.935","68.000","67.850","","0.03%"
"29-12-2016","67.935","68.232","68.258","67.905","","-0.44%"
"28-12-2016","68.233","67.977","68.261","67.955","","0.38%"
"27-12-2016","67.978","67.820","68.090","67.760","","0.32%"
"26-12-2016","67.760","67.841","67.863","67.705","","-0.11%"
"23-12-2016","67.837","67.845","67.950","67.740","","-0.02%"
"22-12-2016","67.848","67.838","68.040","67.820","","0.02%"
"21-12-2016","67.837","67.917","67.970","67.770","","-0.12%"
"20-12-2016","67.917","67.847","68.111","67.810","","0.11%"
"19-12-2016","67.844","67.850","67.900","67.708","","-0.02%"
"16-12-2016","67.855","67.855","67.880","67.738","","0.00%"
"15-12-2016","67.857","67.770","67.950","67.688","","0.57%"
"14-12-2016","67.475","67.425","67.605","67.400","","0.09%"
"13-12-2016","67.411","67.428","67.609","67.380","","-0.03%"
"12-12-2016","67.431","67.471","67.649","67.370","","-0.06%"
"09-12-2016","67.470","67.410","67.640","67.368","","-0.11%"
"08-12-2016","67.546","67.445","67.571","67.318","","0.16%"
"07-12-2016","67.438","67.738","67.980","67.425","","-0.45%"
"06-12-2016","67.742","68.026","68.158","67.675","","-0.42%"
"05-12-2016","68.025","68.021","68.275","68.015","","-0.01%"
"02-12-2016","68.031","68.235","68.393","68.010","","-0.30%"
"01-12-2016","68.236","68.595","68.598","68.190","","-0.53%"
"30-11-2016","68.598","68.615","68.710","68.368","","-0.02%"
"29-11-2016","68.615","68.575","68.776","68.561","","0.05%"
"28-11-2016","68.579","68.519","68.810","68.355","","0.09%"
"25-11-2016","68.519","68.755","68.761","68.300","","-0.35%"
"24-11-2016","68.761","68.810","68.870","68.578","","-0.03%"
"23-11-2016","68.784","68.395","68.881","68.360","","0.57%"
"22-11-2016","68.396","68.225","68.490","68.060","","0.25%"
"21-11-2016","68.228","68.185","68.293","68.020","","0.05%"
"18-11-2016","68.191","68.030","68.250","67.940","","0.25%"
"17-11-2016","68.023","67.983","68.075","67.767","","0.04%"
"16-11-2016","67.999","67.785","68.120","67.618","","0.31%"
"15-11-2016","67.786","67.786","67.875","67.530","","0.00%"
"14-11-2016","67.785","67.520","67.786","67.460","","0.33%"
"11-11-2016","67.565","67.301","67.565","66.985","","1.05%"
"10-11-2016","66.865","66.468","66.865","66.330","","0.53%"
"09-11-2016","66.515","66.261","66.945","66.242","","0.41%"
"08-11-2016","66.246","66.745","66.748","66.242","","-0.75%"
"07-11-2016","66.745","66.795","66.805","66.676","","-0.08%"
"04-11-2016","66.796","66.665","66.805","66.650","","0.19%"
"03-11-2016","66.668","66.778","66.798","66.630","","-0.14%"
"02-11-2016","66.762","66.695","66.870","66.630","","0.10%"
"01-11-2016","66.696","66.685","66.780","66.660","","0.01%"
"31-10-2016","66.686","66.779","66.800","66.650","","-0.14%"
"28-10-2016","66.778","66.894","66.934","66.691","","-0.15%"
"27-10-2016","66.881","66.862","66.963","66.790","","0.03%"
"26-10-2016","66.863","66.812","66.900","66.758","","0.09%"
"25-10-2016","66.806","66.851","66.940","66.740","","-0.06%"
"24-10-2016","66.845","66.921","66.935","66.766","","-0.12%"
"21-10-2016","66.926","66.852","67.005","66.760","","0.14%"
"20-10-2016","66.830","66.638","66.870","66.610","","0.28%"
"19-10-2016","66.645","66.740","66.775","66.610","","-0.13%"
"18-10-2016","66.733","66.789","66.802","66.650","","-0.08%"
"17-10-2016","66.789","66.718","66.900","66.715","","0.11%"
"14-10-2016","66.717","66.794","66.910","66.640","","-0.12%"
"13-10-2016","66.794","66.827","66.990","66.730","","-0.03%"
"12-10-2016","66.812","66.819","66.885","66.730","","-0.03%"
"11-10-2016","66.834","66.508","66.862","66.494","","0.51%"
"10-10-2016","66.492","66.602","66.620","66.473","","-0.17%"
"07-10-2016","66.602","66.696","66.890","66.535","","-0.14%"
"06-10-2016","66.697","66.574","66.796","66.554","","0.19%"
"05-10-2016","66.572","66.613","66.675","66.505","","-0.06%"
"04-10-2016","66.609","66.494","66.630","66.373","","0.09%"
"03-10-2016","66.546","66.555","66.610","66.430","","-0.02%"
"30-09-2016","66.556","66.802","66.873","66.510","","-0.38%"
"29-09-2016","66.812","66.346","66.955","66.327","","0.70%"
"28-09-2016","66.349","66.470","66.548","66.346","","-0.11%"
"27-09-2016","66.425","66.629","66.712","66.425","","-0.28%"
"26-09-2016","66.613","66.707","66.805","66.547","","-0.14%"
"23-09-2016","66.707","66.635","66.750","66.593","","0.11%"
"22-09-2016","66.633","66.762","66.903","66.530","","-0.17%"
"21-09-2016","66.744","66.988","67.145","66.738","","-0.36%"
"20-09-2016","66.985","66.980","67.070","66.910","","0.01%"
"19-09-2016","66.980","67.076","67.080","66.870","","-0.14%"
"16-09-2016","67.075","66.863","67.120","66.775","","0.32%"
"15-09-2016","66.860","66.798","67.085","66.767","","0.09%"
"14-09-2016","66.798","67.131","67.132","66.786","","-0.51%"
"13-09-2016","67.140","66.738","67.148","66.732","","0.60%"
"12-09-2016","66.738","66.850","66.995","66.727","","-0.23%"
"09-09-2016","66.895","66.653","66.895","66.460","","0.40%"
"08-09-2016","66.631","66.478","66.676","66.365","","0.23%"
"07-09-2016","66.478","66.370","66.506","66.310","","0.30%"
"06-09-2016","66.280","66.550","66.580","66.270","","-0.29%"
"05-09-2016","66.470","66.650","66.665","66.435","","-0.49%"
"02-09-2016","66.795","66.833","66.897","66.617","","-0.01%"
"01-09-2016","66.801","66.962","67.095","66.758","","-0.26%"
"31-08-2016","66.973","67.148","67.155","66.920","","-0.25%"
"30-08-2016","67.144","67.096","67.155","66.934","","0.05%"
"29-08-2016","67.113","67.137","67.215","67.060","","-0.03%"
"26-08-2016","67.136","67.014","67.161","66.831","","0.18%"
"25-08-2016","67.016","67.167","67.167","67.000","","-0.22%"
"24-08-2016","67.167","67.153","67.295","67.087","","0.07%"
"23-08-2016","67.122","67.194","67.211","67.030","","-0.12%"
"22-08-2016","67.202","67.138","67.370","67.095","","0.10%"
"19-08-2016","67.137","66.822","67.205","66.822","","0.46%"
"18-08-2016","66.830","66.904","66.916","66.717","","-0.09%"
"17-08-2016","66.893","66.857","66.986","66.840","","0.03%"
"16-08-2016","66.870","66.865","66.938","66.688","","0.03%"
"15-08-2016","66.853","66.910","66.960","66.792","","-0.08%"
"12-08-2016","66.908","66.750","66.926","66.738","","0.24%"
"11-08-2016","66.750","66.765","66.920","66.738","","-0.02%"
"10-08-2016","66.765","66.772","66.808","66.600","","-0.01%"
"09-08-2016","66.774","66.816","66.985","66.738","","-0.05%"
"08-08-2016","66.810","66.840","66.865","66.673","","-0.05%"
"05-08-2016","66.842","66.843","66.901","66.710","","0.00%"
"04-08-2016","66.840","66.782","67.010","66.740","","0.11%"
"03-08-2016","66.767","66.687","67.015","66.682","","0.13%"
"02-08-2016","66.682","66.767","66.805","66.570","","-0.12%"
"01-08-2016","66.764","66.720","66.810","66.640","","0.16%"
"29-07-2016","66.655","67.032","67.113","66.625","","-0.54%"
"28-07-2016","67.014","67.058","67.115","66.940","","-0.09%"
"27-07-2016","67.072","67.294","67.379","67.042","","-0.37%"
"26-07-2016","67.321","67.415","67.438","67.255","","-0.13%"
"25-07-2016","67.412","67.150","67.480","67.090","","0.38%"
"22-07-2016","67.154","67.163","67.217","67.042","","0.00%"
"21-07-2016","67.153","67.174","67.273","67.081","","-0.01%"
"20-07-2016","67.163","67.188","67.255","67.095","","-0.06%"
"19-07-2016","67.204","67.137","67.240","67.063","","0.10%"
"18-07-2016","67.137","67.096","67.220","67.012","","-0.01%"
"15-07-2016","67.141","66.843","67.175","66.843","","0.45%"
"14-07-2016","66.843","67.006","67.042","66.802","","-0.26%"
"13-07-2016","67.016","67.060","67.225","66.935","","0.06%"
"12-07-2016","66.975","67.172","67.220","66.975","","-0.24%"
"11-07-2016","67.138","67.139","67.308","67.010","","0.00%"
"08-07-2016","67.139","67.495","67.517","67.070","","-0.53%"
"07-07-2016","67.495","67.404","67.539","67.304","","0.12%"
"06-07-2016","67.411","67.438","67.555","67.360","","-0.03%"
"05-07-2016","67.434","67.255","67.525","67.244","","0.25%"
"04-07-2016","67.265","67.190","67.300","67.118","","0.11%"
"01-07-2016","67.190","67.509","67.514","67.150","","-0.47%"
"30-06-2016","67.504","67.394","67.720","67.394","","0.12%"
"29-06-2016","67.422","67.715","67.850","67.375","","-0.43%"
"28-06-2016","67.715","67.898","67.980","67.650","","-0.29%"
"27-06-2016","67.914","67.888","68.090","67.780","","0.04%"
"24-06-2016","67.885","67.278","68.223","67.247","","0.90%"
"23-06-2016","67.279","67.442","67.480","67.200","","-0.25%"
"22-06-2016","67.449","67.640","67.678","67.342","","-0.26%"
"21-06-2016","67.624","67.497","67.755","67.335","","0.11%"
"20-06-2016","67.551","67.073","67.690","67.073","","0.71%"
"17-06-2016","67.074","67.318","67.318","67.042","","-0.36%"
"16-06-2016","67.315","67.079","67.454","67.077","","0.35%"
"15-06-2016","67.079","67.291","67.353","67.000","","-0.32%"
"14-06-2016","67.292","67.188","67.396","67.061","","0.16%"
"13-06-2016","67.187","66.960","67.220","66.900","","0.35%"
"10-06-2016","66.952","66.783","67.010","66.717","","0.30%"
"09-06-2016","66.753","66.491","66.795","66.473","","0.38%"
"08-06-2016","66.500","66.658","66.821","66.451","","-0.24%"
"07-06-2016","66.658","66.809","66.970","66.635","","-0.20%"
"06-06-2016","66.790","66.888","67.055","66.789","","-0.31%"
"03-06-2016","67.000","67.285","67.380","67.000","","-0.40%"
"02-06-2016","67.268","67.484","67.510","67.215","","-0.25%"
"01-06-2016","67.434","67.207","67.519","67.120","","0.33%"
"31-05-2016","67.209","67.170","67.338","67.106","","0.06%"
"30-05-2016","67.171","67.040","67.380","67.031","","0.21%"
"27-05-2016","67.031","66.942","67.135","66.875","","0.16%"
"26-05-2016","66.927","67.300","67.415","66.903","","-0.51%"
"25-05-2016","67.273","67.630","67.712","67.223","","-0.53%"
"24-05-2016","67.630","67.429","67.780","67.417","","0.33%"
"23-05-2016","67.409","67.430","67.590","67.243","","0.00%"
"20-05-2016","67.408","67.436","67.545","67.320","","-0.04%"
"19-05-2016","67.436","67.143","67.610","67.103","","0.44%"
"18-05-2016","67.140","66.824","67.169","66.824","","0.47%"
"17-05-2016","66.825","66.845","66.901","66.675","","-0.03%"
"16-05-2016","66.844","66.925","66.944","66.730","","-0.02%"
"13-05-2016","66.855","66.757","66.925","66.720","","0.15%"
"12-05-2016","66.757","66.561","66.781","66.520","","0.29%"
"11-05-2016","66.561","66.631","66.845","66.520","","-0.11%"
"10-05-2016","66.631","66.752","66.786","66.542","","-0.18%"
"09-05-2016","66.752","66.602","66.800","66.395","","0.23%"
"06-05-2016","66.600","66.568","66.715","66.480","","0.06%"
"05-05-2016","66.558","66.627","66.675","66.458","","-0.10%"
"04-05-2016","66.627","66.579","66.689","66.500","","0.10%"
"03-05-2016","66.558","66.343","66.582","66.235","","0.32%"
"02-05-2016","66.346","66.425","66.465","66.320","","-0.12%"
"29-04-2016","66.425","66.395","66.570","66.290","","0.04%"
"28-04-2016","66.401","66.391","66.562","66.320","","0.06%"
"27-04-2016","66.362","66.406","66.612","66.344","","-0.06%"
"26-04-2016","66.404","66.693","66.852","66.397","","-0.42%"
"25-04-2016","66.685","66.660","66.765","66.590","","0.04%"
"22-04-2016","66.660","66.502","66.731","66.457","","0.26%"
"21-04-2016","66.489","66.165","66.528","66.164","","0.49%"
"20-04-2016","66.166","66.137","66.360","66.095","","0.02%"
"19-04-2016","66.150","66.417","66.502","66.129","","-0.40%"
"18-04-2016","66.416","66.660","66.720","66.415","","-0.37%"
"15-04-2016","66.660","66.597","66.680","66.469","","0.09%"
"14-04-2016","66.597","66.506","66.690","66.479","","0.15%"
"13-04-2016","66.496","66.277","66.680","66.271","","0.32%"
"12-04-2016","66.283","66.301","66.567","66.272","","-0.01%"
"11-04-2016","66.287","66.555","66.603","66.280","","-0.40%"
"08-04-2016","66.551","66.757","66.787","66.475","","-0.31%"
"07-04-2016","66.757","66.517","66.826","66.422","","0.36%"
"06-04-2016","66.517","66.420","66.745","66.380","","0.14%"
"05-04-2016","66.422","66.112","66.558","66.080","","0.48%"
"04-04-2016","66.106","66.310","66.387","66.024","","-0.39%"
"01-04-2016","66.365","66.355","66.502","66.270","","0.17%"
"31-03-2016","66.255","66.235","66.358","66.125","","-0.18%"
"30-03-2016","66.375","66.295","66.502","66.265","","0.00%"
"29-03-2016","66.375","66.610","66.660","66.366","","-0.35%"
"28-03-2016","66.608","66.790","66.912","66.511","","-0.33%"
"25-03-2016","66.829","66.916","66.928","66.745","","-0.13%"
"24-03-2016","66.916","66.930","66.948","66.822","","-0.02%"
"23-03-2016","66.930","66.755","66.956","66.625","","0.26%"
"22-03-2016","66.755","66.500","66.840","66.480","","0.38%"
"21-03-2016","66.500","66.383","66.571","66.383","","0.17%"
"18-03-2016","66.384","66.630","66.700","66.256","","-0.35%"
"17-03-2016","66.619","66.910","66.958","66.605","","-0.82%"
"16-03-2016","67.173","67.370","67.460","67.173","","-0.30%"
"15-03-2016","67.372","67.138","67.415","67.136","","0.35%"
"14-03-2016","67.138","66.973","67.246","66.880","","0.32%"
"11-03-2016","66.921","67.303","67.352","66.901","","-0.57%"
"10-03-2016","67.302","67.128","67.373","66.895","","0.26%"
"09-03-2016","67.128","67.325","67.515","67.062","","-0.27%"
"08-03-2016","67.313","66.989","67.470","66.988","","0.48%"
"07-03-2016","66.989","66.989","67.156","66.933","","0.08%"
"04-03-2016","66.938","67.121","67.355","66.881","","-0.27%"
"03-03-2016","67.122","67.410","67.460","67.121","","-0.41%"
"02-03-2016","67.395","67.599","67.765","67.392","","-0.53%"
"01-03-2016","67.753","68.206","68.360","67.677","","-0.67%"
"29-02-2016","68.208","68.737","68.792","68.203","","-0.77%"
"26-02-2016","68.737","68.779","68.860","68.630","","-0.05%"
"25-02-2016","68.768","68.431","68.909","68.384","","0.49%"
"24-02-2016","68.431","68.561","68.660","68.386","","-0.19%"
"23-02-2016","68.561","68.553","68.690","68.460","","0.04%"
"22-02-2016","68.533","68.690","68.725","68.505","","-0.02%"
"19-02-2016","68.545","68.531","68.686","68.521","","0.00%"
"18-02-2016","68.542","68.322","68.600","68.316","","0.31%"
"17-02-2016","68.329","68.482","68.690","68.314","","-0.21%"
"16-02-2016","68.474","68.140","68.512","68.061","","0.50%"
"15-02-2016","68.131","68.119","68.270","68.010","","0.02%"
"12-02-2016","68.118","68.471","68.496","68.110","","-0.52%"
"11-02-2016","68.471","67.862","68.489","67.785","","0.90%"
"10-02-2016","67.861","67.910","67.996","67.798","","-0.06%"
"09-02-2016","67.901","68.054","68.220","67.882","","-0.20%"
"08-02-2016","68.034","67.880","68.068","67.780","","0.33%"
"05-02-2016","67.810","67.546","67.840","67.495","","0.39%"
"04-02-2016","67.544","67.760","67.895","67.524","","-0.57%"
"03-02-2016","67.934","67.977","68.265","67.929","","-0.06%"
"02-02-2016","67.975","67.817","68.043","67.764","","0.21%"
"01-02-2016","67.835","67.878","67.970","67.640","","-0.06%"
"29-01-2016","67.878","68.053","68.180","67.785","","-0.26%"
"28-01-2016","68.053","68.150","68.265","68.017","","-0.13%"
"27-01-2016","68.144","67.766","68.185","67.739","","0.60%"
"26-01-2016","67.739","67.727","67.909","67.697","","-0.02%"
"25-01-2016","67.755","67.579","67.850","67.493","","0.30%"
"22-01-2016","67.549","67.826","67.869","67.547","","-0.37%"
"21-01-2016","67.799","67.955","68.120","67.797","","-0.23%"
"20-01-2016","67.958","67.734","68.180","67.731","","0.33%"
"19-01-2016","67.734","67.662","67.800","67.525","","0.11%"
"18-01-2016","67.661","67.791","67.791","67.500","","-0.17%"
"15-01-2016","67.775","67.328","67.869","67.255","","0.68%"
"14-01-2016","67.316","66.918","67.490","66.917","","0.60%"
"13-01-2016","66.917","66.947","66.953","66.730","","-0.04%"
"12-01-2016","66.946","66.766","66.980","66.740","","0.28%"
"11-01-2016","66.760","66.874","66.965","66.708","","-0.13%"
"08-01-2016","66.847","66.891","66.930","66.600","","-0.07%"
"07-01-2016","66.891","66.712","66.981","66.507","","0.29%"
"06-01-2016","66.698","66.499","66.905","66.479","","0.33%"
"05-01-2016","66.481","66.599","66.663","66.428","","-0.15%"
"04-01-2016","66.579","66.165","66.660","66.165","","0.52%"
"01-01-2016","66.235","66.209","66.267","66.130","","0.04%"
"31-12-2015","66.208","66.484","66.484","66.090","","-0.40%"
"30-12-2015","66.475","66.257","66.495","66.234","","0.36%"
"29-12-2015","66.235","66.153","66.430","66.136","","0.15%"
"28-12-2015","66.137","66.030","66.220","66.030","","0.17%"
"25-12-2015","66.025","65.946","66.030","65.946","","0.12%"
"24-12-2015","65.947","66.058","66.162","65.946","","-0.14%"
"23-12-2015","66.037","66.242","66.285","66.011","","-0.31%"
"22-12-2015","66.244","66.268","66.360","66.176","","-0.01%"
"21-12-2015","66.251","66.319","66.385","66.189","","-0.01%"
"18-12-2015","66.255","66.411","66.535","66.228","","-0.25%"
"17-12-2015","66.421","66.454","66.685","66.260","","-0.08%"
"16-12-2015","66.476","66.866","66.947","66.431","","-0.58%"
"15-12-2015","66.863","67.092","67.135","66.770","","-0.34%"
"14-12-2015","67.093","67.100","67.180","66.965","","-0.08%"
"11-12-2015","67.148","66.761","67.148","66.743","","0.59%"
"10-12-2015","66.756","66.855","66.935","66.681","","-0.15%"
"09-12-2015","66.855","66.862","66.960","66.725","","0.00%"
"08-12-2015","66.857","66.777","66.895","66.710","","0.13%"
"07-12-2015","66.773","66.643","66.867","66.570","","0.20%"
"04-12-2015","66.643","66.790","66.995","66.642","","-0.22%"
"03-12-2015","66.790","66.598","66.898","66.561","","0.30%"
"02-12-2015","66.591","66.433","66.680","66.432","","0.24%"
"01-12-2015","66.434","66.462","66.610","66.385","","-0.04%"
"30-11-2015","66.462","66.835","66.945","66.422","","-0.67%"
"27-11-2015","66.907","66.660","66.910","66.650","","0.51%"
"26-11-2015","66.565","66.371","66.675","66.347","","0.30%"
"25-11-2015","66.368","66.261","66.399","66.261","","0.16%"
"24-11-2015","66.262","66.398","66.505","66.260","","-0.20%"
"23-11-2015","66.395","66.095","66.485","66.057","","0.51%"
"20-11-2015","66.058","66.088","66.280","66.044","","-0.05%"
"19-11-2015","66.090","66.057","66.240","66.032","","0.09%"
"18-11-2015","66.033","66.008","66.325","65.985","","0.08%"
"17-11-2015","65.981","65.905","66.095","65.885","","0.14%"
"16-11-2015","65.886","66.079","66.260","65.853","","-0.26%"
"13-11-2015","66.059","66.190","66.240","66.059","","0.01%"
"12-11-2015","66.055","66.135","66.165","66.010","","-0.02%"
"11-11-2015","66.070","66.070","66.070","66.070","","-0.20%"
"10-11-2015","66.200","66.440","66.490","66.200","","-0.41%"
"09-11-2015","66.475","66.420","66.500","66.317","","0.51%"
"06-11-2015","66.140","65.817","66.140","65.733","","0.43%"
"05-11-2015","65.860","65.609","65.900","65.523","","0.38%"
"04-11-2015","65.609","65.592","65.630","65.330","","0.06%"
"03-11-2015","65.569","65.568","65.795","65.420","","0.01%"
"02-11-2015","65.561","65.413","65.665","65.355","","0.21%"
"30-10-2015","65.423","65.444","65.453","65.120","","-0.04%"
"29-10-2015","65.449","65.154","65.470","65.120","","0.76%"
"28-10-2015","64.954","65.112","65.120","64.833","","-0.24%"
"27-10-2015","65.112","64.921","65.117","64.885","","0.29%"
"26-10-2015","64.921","64.964","65.025","64.788","","0.04%"
"23-10-2015","64.892","64.869","65.060","64.700","","0.05%"
"22-10-2015","64.860","65.133","65.173","64.853","","-0.44%"
"21-10-2015","65.146","65.024","65.230","65.000","","0.19%"
"20-10-2015","65.024","64.920","65.070","64.860","","0.16%"
"19-10-2015","64.919","64.703","64.937","64.681","","0.33%"
"16-10-2015","64.703","64.780","65.030","64.639","","-0.12%"
"15-10-2015","64.779","64.735","64.921","64.680","","0.07%"
"14-10-2015","64.736","65.112","65.185","64.730","","-0.56%"
"13-10-2015","65.098","64.797","65.192","64.780","","0.47%"
"12-10-2015","64.795","64.779","64.890","64.700","","0.02%"
"09-10-2015","64.780","64.817","65.004","64.689","","-0.06%"
"08-10-2015","64.819","64.935","65.188","64.816","","-0.14%"
"07-10-2015","64.907","65.127","65.370","64.815","","-0.34%"
"06-10-2015","65.129","65.145","65.440","65.128","","-0.01%"
"05-10-2015","65.134","65.155","65.340","65.047","","-0.35%"
"02-10-2015","65.364","65.623","65.700","65.358","","-0.41%"
"01-10-2015","65.631","65.524","65.680","65.490","","0.17%"
"30-09-2015","65.517","65.836","65.955","65.480","","-0.49%"
"29-09-2015","65.837","66.413","66.441","65.836","","-0.65%"
"28-09-2015","66.267","66.160","66.274","66.020","","0.15%"
"25-09-2015","66.170","66.108","66.242","66.070","","0.09%"
"24-09-2015","66.110","66.175","66.380","66.040","","-0.11%"
"23-09-2015","66.184","65.910","66.186","65.828","","0.42%"
"22-09-2015","65.910","65.710","65.970","65.560","","0.33%"
"21-09-2015","65.691","65.869","65.950","65.620","","-0.27%"
"18-09-2015","65.868","66.117","66.260","65.670","","-0.31%"
"17-09-2015","66.071","66.194","66.301","66.066","","-0.22%"
"16-09-2015","66.219","66.449","66.520","66.186","","-0.34%"
"15-09-2015","66.447","66.279","66.480","66.266","","0.28%"
"14-09-2015","66.261","66.242","66.500","66.210","","0.03%"
"11-09-2015","66.241","66.309","66.590","66.238","","-0.09%"
"10-09-2015","66.299","66.646","66.770","66.298","","-0.48%"
"09-09-2015","66.619","66.311","66.650","66.245","","0.49%"
"08-09-2015","66.294","66.853","66.913","66.293","","-0.89%"
"07-09-2015","66.886","66.726","66.907","66.585","","0.30%"
"04-09-2015","66.685","66.124","66.785","66.090","","0.89%"
"03-09-2015","66.100","66.202","66.300","66.040","","-0.15%"
"02-09-2015","66.202","66.383","66.474","66.125","","-0.27%"
"01-09-2015","66.383","66.398","66.470","66.190","","-0.04%"
"31-08-2015","66.412","66.151","66.500","66.128","","0.40%"
"28-08-2015","66.150","65.985","66.260","65.940","","0.28%"
"27-08-2015","65.968","66.141","66.160","65.865","","-0.05%"
"26-08-2015","66.004","66.289","66.390","66.004","","-0.42%"
"25-08-2015","66.280","66.867","66.910","65.870","","-0.80%"
"24-08-2015","66.814","66.390","66.816","66.305","","1.18%"
"21-08-2015","66.034","65.441","66.045","65.420","","0.92%"
"20-08-2015","65.433","65.097","65.700","65.061","","0.50%"
"19-08-2015","65.109","65.409","65.450","65.061","","-0.53%"
"18-08-2015","65.454","65.444","65.500","65.300","","0.03%"
"17-08-2015","65.436","65.097","65.461","65.070","","0.47%"
"14-08-2015","65.129","65.234","65.380","64.960","","-0.11%"
"13-08-2015","65.203","64.855","65.340","64.630","","0.54%"
"12-08-2015","64.855","64.354","64.960","64.280","","0.81%"
"11-08-2015","64.332","63.773","64.392","63.751","","0.88%"
"10-08-2015","63.773","63.744","63.920","63.707","","0.05%"
"07-08-2015","63.739","63.722","63.970","63.701","","0.03%"
"06-08-2015","63.722","63.692","63.830","63.650","","0.05%"
"05-08-2015","63.692","63.798","63.940","63.650","","-0.17%"
"04-08-2015","63.798","64.178","64.178","63.680","","-0.59%"
"03-08-2015","64.177","63.996","64.190","63.930","","0.30%"
"31-07-2015","63.988","64.152","64.220","63.864","","-0.23%"
"30-07-2015","64.138","63.826","64.160","63.820","","0.50%"
"29-07-2015","63.821","63.800","63.950","63.767","","0.03%"
"28-07-2015","63.799","64.232","64.243","63.740","","-0.63%"
"27-07-2015","64.202","64.160","64.270","64.000","","0.15%"
